91	106	81154	687658	0.0	2.2420642172774867
122	139	91248	713398	0.04315920900500278	2.51120785106383
256	275	81154	718440	0.0	2.615338602272727
74	258	81154	806036	0.0	3.1634514716981132
125	257	318543	909088	0.5381196889489953	3.5680525102040814
4	207	369010	914092	1.0142017749419954	3.901378012578616
86	263	733642	1016713	2.684314124260355	4.694615415115005
19	94	764513	1193760	2.847735959798995	5.233481410484669
56	90	323545	1193760	0.6037407155172414	5.233481410484669
22	281	857178	1282064	3.3549055135135135	5.400437163722827
273	288	800677	1629636	3.0275636558676546	5.846628245714285
190	210	718440	1897981	2.615338602272727	6.4785051326860845
28	149	949746	1928766	4.302367158811475	6.729898379581152
121	142	1282064	2279157	5.400437163722827	7.641116829383886
187	261	1225445	2357894	5.28697959030837	8.307622725490196
16	192	2115686	2688589	7.0972025352112675	9.14119338248529
43	67	2158130	3063816	7.114411272	9.641814806150467
36	99	800677	3863196	3.0275636558676546	11.320368116427433
101	149	2688589	4025269	9.14119338248529	11.361721328424153
74	159	2520315	4094505	8.776292227332458	11.580986610302352
142	277	3166663	4322846	10.085684024767803	12.305522684824902
95	290	3758631	4604872	10.742994558658435	13.124303289968651
36	277	4068725	4640621	11.400762594936708	13.458239167479675
58	136	728600	4852624	2.6724979850746267	14.432063392089692
96	178	4490616	5237697	13.029466251051893	15.671871775530342
2	85	4719317	5252708	13.68875647507788	16.386145187068117
39	254	3742464	5252708	10.687464562515599	16.386145187068117
5	102	4888504	5257737	14.525205064763995	16.564875342529557
134	219	4847605	5500326	14.36444795008726	17.43788513414634
158	284	4832568	5632086	14.222075069868996	17.59754024462366
105	253	5054803	5673789	15.06199845351474	17.840406006013744
47	183	5673789	6657713	17.840406006013744	20.175250577235772
30	285	5808443	6834997	18.734422638525565	21.134668133815552
85	200	5808443	6840637	18.734422638525565	21.156779863809522
211	265	5396054	6958404	16.972861786516855	21.596433439824946
22	239	5885029	7032449	19.12896158440367	21.81855412197393
143	185	6652712	7227820	20.122418768467476	22.171630150417826
63	107	6834997	7905349	21.134668133815552	23.20762787866109
94	283	6857118	8236535	21.193835635036496	23.71427771830986
5	97	7109178	8515007	22.049797739331026	24.167170104689205
16	247	7661991	8855433	22.763714089041095	24.909276639999998
108	230	7249541	9100072	22.342688636178863	25.398472140350876
100	296	8278798	9336777	23.827051997610514	25.908247368852457
53	272	8320333	9591114	23.903720268053856	26.34988713507109
27	104	6136292	9963827	19.568860493256263	27.238673079178884
114	281	8825924	10067957	24.884702615234374	27.64122120657277
146	269	9067866	10067957	25.388253880103136	27.64122120657277
91	122	8002482	10145877	23.428658352272727	27.856029897637793
56	255	9807156	10743195	26.91200326229508	29.062412614159292
82	253	9981438	11024006	27.298274684848487	29.44667233435395
76	232	10156695	11266053	27.978364183147033	30.257539270653513
177	211	10759194	12035408	29.10438692814371	31.299580020075965
172	241	11085632	12709882	29.666781837338263	32.46412748214286
179	255	11276098	12916387	30.49918561619433	33.00212897708674
62	200	11271087	13229507	30.431986580159062	33.51487210891357
200	228	12375598	14074295	31.819182028037382	34.546060323991036
111	123	11266053	15264208	30.257539270653513	35.67243535759097
121	281	13709858	15678083	34.43530977883008	37.05804694888179
18	241	15264208	15979963	35.67243535759097	37.85750565075034
112	282	14950433	15979963	35.08009100223114	37.85750565075034
200	294	15397000	16220777	36.01025888215488	38.59458318562431
135	185	15597150	16665526	36.844876409883724	38.95161941768827
90	147	12319915	16743762	31.696685504705883	39.26241832142857
24	88	15566343	16748770	36.44067940620032	39.342509476404494
65	216	17470395	18775657	40.37440217120106	42.515462530927834
27	128	17063721	18910440	40.06750796247655	42.66495586538461
177	236	17248351	18986774	40.185228966767376	43.09865651842752
227	247	17561478	19025195	40.78695350564035	43.423651376623376
31	86	17545779	19117014	40.65994742576847	43.50447193577982
62	129	17874574	19514601	41.42414482191781	44.04443490909091
12	102	17698043	19897414	40.96748407609988	45.022683365701305
77	258	19980624	22510873	45.662265124463524	47.89213065554232
41	121	19928867	23057652	45.21679221982211	48.60275152275862
121	263	20962494	23293884	46.82442752085967	48.910740437716264
245	266	20834477	24081209	46.72310438797815	49.75530373553719
116	136	23052571	24807672	48.58355817519312	50.61249844260355
2	293	23664063	31991644	49.18012012378426	51.32865806363438
102	243	23703079	32015103	49.23894051413494	51.34425306301667
128	139	23991163	33111913	49.53022915647482	52.01600000080646
161	251	24081209	33121973	49.75530373553719	52.151276874213835
215	248	25894874	36427767	50.93945648015564	53.30874077109396
125	292	23894638	36816347	49.39204402751004	53.409712769181176
172	181	30549572	37393896	51.003755663689304	53.760702883116885
43	96	24807672	37442443	50.61249844260355	53.92507628755869
127	242	33327504	37910081	52.38923983046875	54.444031508690614
70	280	37400373	39059918	53.7651362177476	56.040818480215826
180	273	37904744	39812380	54.3643130533929	56.49109616611977
129	138	37904744	40455822	54.3643130533929	57.29160645897205
124	146	37442443	40698736	53.92507628755869	57.66107339811066
157	296	37910081	40816363	54.444031508690614	57.83969855851064
24	98	38393160	40962043	55.627935503047894	58.14228478109453
14	63	40029537	42119869	56.70265809897109	59.023338007434944
65	205	38882414	42362356	55.98460861379311	59.54865720641282
89	274	41438731	42959004	58.333902415140415	60.973068774691356
1	167	42119869	42979255	59.023338007434944	61.141752483231706
237	293	40613445	43317755	57.53037384348442	61.808285733806564
20	84	42292253	43398606	59.181598972151896	61.884593562396006
162	223	41938614	43576369	58.65143691304348	62.2828400568252
2	266	42662170	43898412	60.128778979591836	62.7390270804829
187	234	42853636	43929518	60.81197904104803	62.919576704081635
58	159	44434847	46320311	63.843023078340195	66.26762155223881
34	213	42287210	47045349	59.17923280769231	67.96142661111111
33	217	46330413	47452940	66.3387579860465	68.62912463129771
55	134	46315139	47758298	66.2378551418064	69.14827913548388
186	224	44636342	47768777	64.13100983060109	69.20951004277643
22	298	46582299	47784370	66.90291707990012	69.2344705501421
132	154	46217201	47945932	66.02395071774976	69.54402270794078
131	150	46982506	48101032	67.73332654917127	69.76394046587424
243	261	47305722	48325783	68.367764908409	70.606966
137	150	47457957	48341223	68.69732936160715	70.73183571428571
3	57	47743102	48585460	69.00930747222222	71.28842254935239
139	165	47847003	48881750	69.31895305325443	71.59688517493662
11	86	47847003	49524935	69.31895305325443	72.01369850847458
115	232	49530076	50982366	72.0296249125	74.29478934527687
190	295	48585460	51039410	71.28842254935239	74.40120564326902
85	146	50304897	51567218	73.12198544295302	76.07899747013784
40	101	50982366	51847072	74.29478934527687	76.36429141801548
19	175	50777514	51857840	73.87340606981519	76.38045941027667
205	212	50795442	52012527	73.90665633752269	76.79676967356322
26	58	50876631	52090338	74.07120736842106	77.21103914576271
37	79	51303537	52100477	75.12777476372015	77.33654146857143
12	19	51168504	52690380	74.86876699194198	77.61254031198686
85	160	51885139	53168299	76.44181638357588	78.60174294
185	217	51562167	53198882	76.06170721892975	78.75545433777155
74	110	51363841	53215949	75.35300110924369	78.77969123826715
3	130	51536805	53597307	75.941103	79.72699454093144
124	190	52621796	53856806	77.54007293548388	80.5607750408974
67	276	53198882	53906328	78.75545433777155	80.76199820486367
72	103	53313739	54207743	79.3272154051447	81.73380658353511
103	120	53313739	54207743	79.3272154051447	81.73380658353511
176	228	53437428	54324895	79.53677322455941	81.81013466007906
28	269	53027985	54361310	78.31276136714976	81.97386662889518
183	264	53628295	55007794	79.82522312442008	83.16251987096774
160	270	53906328	55531049	80.76199820486367	84.05543928126697
182	185	54127368	55971965	81.37253846543778	85.03808985563751
28	275	54826230	56390506	82.80305806142034	85.63285095670996
13	223	55442835	56574994	83.79214833228839	86.22469409210525
