279	286	81154	654926	0.0	2.0541021024049653
144	309	146843	664992	0.09424681368821293	2.1064744576008274
19	154	573868	911988	1.5950958876013905	3.7612270705882356
181	347	328788	911988	0.651483502793296	3.7612270705882356
126	391	359036	917013	0.8258502467532468	3.9828331854304633
206	277	81154	917013	0.0	3.9828331854304633
186	197	399320	927165	1.216199627465303	4.178972676632573
46	141	573868	948134	1.5950958876013905	4.286851249304911
141	177	573868	948134	1.5950958876013905	4.286851249304911
184	340	573868	1014308	1.5950958876013905	4.68175258217993
69	290	715304	1061218	2.5510531462164607	4.923649539568345
100	396	797843	1190515	2.9878759350336033	5.210162638842515
36	108	797843	1309953	2.9878759350336033	5.462952178832117
44	243	860274	1314957	3.357771747603834	5.487923099009901
11	29	886422	1384028	3.4092967088292276	5.59787852360515
117	248	917013	1800747	3.9828331854304633	6.100420134441087
1	174	911988	1805948	3.7612270705882356	6.122444281786941
28	236	1009246	2172588	4.650814029095318	7.2908759390243905
60	306	1055418	2201761	4.909876024891101	7.351286822340425
46	177	81154	2264072	0.0	7.536046228332119
43	92	1367588	2269462	5.5868922196261686	7.601650246704331
290	329	958148	2332776	4.417602189252336	8.007277784313725
264	326	1893858	2418224	6.436363658058771	8.46823147148289
326	352	1893858	2418224	6.436363658058771	8.46823147148289
27	41	1940470	2696072	6.880821362149533	9.217618421116018
112	134	1903947	2696072	6.51180891675025	9.217618421116018
29	264	2167484	2776933	7.2249191249999996	9.390886836565096
29	352	2167484	2776933	7.2249191249999996	9.390886836565096
76	390	2358850	3480272	8.307997225255972	10.329815962036625
0	337	2423372	3760133	8.473164483701366	10.753316961970249
142	262	2407062	3760133	8.459459038461539	10.753316961970249
264	352	1511239	3807805	5.753975094806266	10.92028684137931
32	39	2519769	3850127	8.760970068139963	11.105224735722285
32	101	2519769	3850127	8.760970068139963	11.105224735722285
39	101	2167484	3850127	7.2249191249999996	11.105224735722285
91	265	2172588	3855146	7.2908759390243905	11.18981168794868
194	360	2596860	4138494	8.964574609463012	11.84081109689214
102	207	2167484	4163907	7.2249191249999996	11.877585663255815
268	291	3168360	4257069	10.103167357885976	12.21030122586948
94	249	3744951	4463177	10.693367954629062	12.767561944971536
320	342	3200657	4488513	10.177831021363174	13.025498271903324
112	154	3855146	4618851	11.18981168794868	13.264005550418439
161	230	3855146	4618851	11.18981168794868	13.264005550418439
6	12	4081611	4845710	11.502750740057463	14.33970374587156
189	315	4178942	4897925	11.951630968275863	14.581110801948052
112	379	4128439	4944673	11.71286324923077	14.654924794900532
343	368	4414615	5053084	12.620298636923076	15.05488270519031
44	169	4414615	5132123	12.620298636923076	15.16710598812553
35	345	4483435	5143453	12.91771145826235	15.348029390990991
268	298	4488513	5240718	13.025498271903324	15.807356602459016
291	298	4488513	5240718	13.025498271903324	15.807356602459016
24	43	4483435	5250729	12.91771145826235	16.292919311900732
268	291	4384319	5250729	12.527799713771376	16.292919311900732
18	230	4835706	5255749	14.251858957014925	16.54462361016949
57	162	4845710	5255749	14.33970374587156	16.54462361016949
120	312	4855727	5299540	14.474287028292684	16.63565774139729
270	297	4960071	5470445	14.805954104729729	17.179825179067866
241	378	5235717	5668076	15.5766022293578	17.804209922651935
65	252	4618851	5693416	13.264005550418439	17.96636570395869
257	286	4955060	5698523	14.728157255961843	18.035093948067278
91	143	5250729	5789050	16.292919311900732	18.542674632629108
251	270	5250729	5789050	16.292919311900732	18.542674632629108
85	128	5673263	6661883	17.83809970990836	20.330339241138294
90	108	5756865	6699641	18.451134160533766	20.49937709567039
209	284	4483435	6910848	12.91771145826235	21.482980378654972
169	321	5914776	6957426	19.285609781849914	21.589537305941846
95	276	5533669	7088650	17.476384230559347	21.930225002301498
210	352	5718738	7088650	18.283205093750002	21.930225002301498
125	179	5730529	7104021	18.319862771968047	22.01952621877768
25	86	6582036	7247064	20.05796445	22.21969192116183
341	398	7114123	8551457	22.074504417840377	24.29268766757493
69	381	5809608	8622411	18.77018007187781	24.451739574774773
72	92	7712290	8827067	22.809674884210526	24.89890023255814
82	149	6986201	8827067	21.657143436277103	24.89890023255814
135	284	6910848	8827067	21.482980378654972	24.89890023255814
59	378	7706458	8840156	22.807698138153647	24.904549373983738
12	86	7390756	9017782	22.533982710037172	25.215058914360313
290	362	8140287	9307208	23.666178996268656	25.776728607425742
74	161	6992313	9417335	21.7316325	25.981663278817734
45	180	8503360	9579994	24.066198153538053	26.3299542
124	183	8002446	9612113	23.428421488636364	26.41729015677966
73	263	8544810	9652167	24.202799153354633	26.470628536708862
83	321	7252394	9756270	22.361543132867133	26.66698259574468
44	343	8720771	9788131	24.648517887468028	26.87742131707317
272	394	8827067	9841627	24.89890023255814	27.047940462003453
156	251	8901213	9897739	24.958489711514652	27.07939389059406
36	357	9155769	10139061	25.56310469756663	27.84218426977982
28	39	9302153	10154144	25.704610158333335	27.957830737173715
46	103	9431607	10175345	26.050141276810265	28.07162855752212
107	158	8622411	10175345	24.451739574774773	28.07162855752212
32	220	8140287	10476903	23.666178996268656	28.772094188259107
189	354	9155769	10643213	25.56310469756663	28.828830817114095
111	159	9835617	11122593	27.041608363636364	29.781710125
87	335	10089284	11162058	27.656623400075556	29.933344263888888
363	395	10133578	11167162	27.815251633802816	29.970813618968386
131	355	10159655	11195602	27.97932214542344	29.999817563573885
46	322	9992004	11263762	27.313761324708928	30.154400082802546
42	64	10220615	11268775	28.1338783074234	30.360636133743274
19	121	10648294	11961388	28.848331616889805	31.015893654320987
60	258	10858551	12379619	29.227114893992933	31.832530081545062
134	193	11337668	13096500	30.57497115109034	33.30213566655112
103	301	11307283	13271701	30.5656371183941	33.807918151515146
71	311	12035525	13302635	31.299697083559415	33.92031670103093
80	205	7977596	13313636	23.373140459654177	34.15366144462025
120	360	12025248	13313636	31.09345627647868	34.15366144462025
299	381	12466880	13313636	31.932782011255412	34.15366144462025
79	349	12035525	13708881	31.299697083559415	34.39814513426184
210	389	12743721	15139722	32.67766974095513	35.361733948019804
281	378	13096500	15258204	33.30213566655112	35.57089661863799
357	376	11392855	15258204	30.593757042918455	35.57089661863799
12	280	13276731	15398519	33.83760908013356	36.0111436007162
161	366	13693287	15524122	34.284276767499996	36.316206848484846
83	321	14368808	15586719	34.6126388279499	36.80010686376022
82	326	13388763	15679661	34.21458387719298	37.137939692511594
206	374	14954695	15707864	35.08500510656867	37.23545398591549
80	92	15082110	15712871	35.27181726606684	37.37575267213115
64	166	15253193	15823964	35.55134196534653	37.589286404312666
74	218	15263350	16076816	35.67175716447368	38.16879563348837
177	275	15263350	16186119	35.67175716447368	38.41570053720238
55	384	12655821	16194287	32.211392208130086	38.490742875
172	265	15576712	16222731	36.507626154185026	38.59594056703296
63	290	15581714	16688514	36.608730320531755	39.1325308585209
99	120	15581714	16740090	36.608730320531755	39.17928862189055
238	315	15364698	16745158	35.75660326547085	39.330697496268655
175	329	15707864	16760353	37.23545398591549	39.54364596981132
153	178	15978343	17471997	37.822129127793296	40.394127125827815
7	279	13271701	17509556	33.807918151515146	40.58802279207921
103	360	16212320	17509556	38.5172586446281	40.58802279207921
103	398	16098670	17509556	38.30842757345972	40.58802279207921
44	357	15586719	17620377	36.80010686376022	40.83944156803373
104	339	16194287	17630450	38.490742875	40.897279343283586
360	398	16212320	17636016	38.5172586446281	40.904494553846156
172	240	16222731	17854019	38.59594056703296	41.29013104191617
176	377	16810589	17894339	39.63307891616767	41.63539573698885
123	152	16810589	18016025	39.63307891616767	41.86061397320278
88	226	13096500	18042618	33.30213566655112	41.98154393941778
